v8-version,7,0,276,38,-node.11,0
code-creation,Handler,1,31653,0xa059bf9aee0,408,CallProperty1.Wide
code-creation,BytecodeHandler,1,31663,0xa059bf9aee0,408,CallProperty1.Wide
code-creation,Handler,1,31685,0xa059bf9b0c0,1688,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,31695,0xa059bf9b0c0,1688,CreateObjectLiteral.Wide
StoreIC,0x76c169f7424,228,16,0,.,0x2061c5ad861,styles,,
code-creation,Handler,1,31748,0xa059bf9b7a0,3463,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,31757,0xa059bf9b7a0,3463,LdaNamedProperty.Wide
code-creation,Builtin,3,31793,0xa059bf9c580,1000,FastFunctionPrototypeBind
code-creation,Builtin,3,31802,0xa059bf9c580,1000,FastFunctionPrototypeBind
code-creation,Handler,1,31827,0xa059bf9c9c0,179,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,31836,0xa059bf9c9c0,179,StaNamedOwnProperty.Wide
StoreIC,0x76c169f7466,1196,3,0,.,0x2061c5adc71,inspect,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5ac731,internal/validators,,
code-creation,Eval,10,32048,0x276b4dc05822,6, internal/validators.js:1:1,0x276b4dc05600,~
code-creation,Eval,10,32067,0x276b4dc05d0a,194, internal/validators.js:1:1,0x276b4dc05770,~
StoreIC,0x276b4dc05d96,134,3,0,.,0x2061c5adf41,isInt32,,
StoreIC,0x276b4dc05d9c,135,3,0,.,0x2061c5adf41,isUint32,,
StoreIC,0x276b4dc05da2,136,3,0,.,0x2061c5adf41,validateMode,,
StoreIC,0x276b4dc05da8,137,3,0,.,0x2061c5adf41,validateInteger,,
StoreIC,0x276b4dc05dae,138,3,0,.,0x2061c5adf41,validateInt32,,
StoreIC,0x276b4dc05db4,139,3,0,.,0x2061c5adf41,validateUint32,,
StoreIC,0x276b4dc05dba,140,3,0,.,0x2061c5adf41,validateString,,
StoreIC,0x276b4dc05dc0,141,3,0,.,0x2061c5adf41,validateNumber,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5adcc1,internal/encoding,,
code-creation,Eval,10,32756,0x276b4dc0866a,6, internal/encoding.js:1:1,0x276b4dc082d8,~
code-creation,Eval,10,32825,0x276b4dc0a68a,857, internal/encoding.js:1:1,0x276b4dc085b8,~
LoadGlobalIC,0x276b4dc0a74a,13,17,0,1,0x2061c586fd1,Symbol,,
LoadGlobalIC,0x276b4dc0a847,60,15,0,1,0x2061c586fd1,Uint8Array,,
code-creation,Builtin,3,32901,0xa059bf9cac0,348,TypedArrayConstructor
code-creation,Builtin,3,32912,0xa059bf9cac0,348,TypedArrayConstructor
LoadGlobalIC,0x276b4dc0a858,62,19,0,1,0x2061c586fd1,Map,,
code-creation,Handler,1,33015,0xa059bf9cc60,227,ToName
code-creation,BytecodeHandler,1,33024,0xa059bf9cc60,227,ToName
LoadGlobalIC,0x276b4dc0a8a8,335,1,0,1,0x2061c586fd1,Object,,
code-creation,Handler,1,33078,0xa059bf9cda0,203,StaDataPropertyInLiteral
code-creation,BytecodeHandler,1,33088,0xa059bf9cda0,203,StaDataPropertyInLiteral
LoadIC,0x76c169dcb6d,366,40,.,1,0x2061c5a21e1,has,,
KeyedLoadIC,0x76c169dc8df,119,27,.,1,0x2061c583651,config,,
code-creation,LazyCompile,10,33189,0x276b4dc0f092,98,makeTextDecoderICU internal/encoding.js:349:28,0x276b4dc08890,~
LoadIC,0x276b4dc0a901,499,10,.,1,0x2061c582341,defineProperties,,
LoadIC,0x276b4dc0a98c,537,39,.,1,0x2061c5ae2b1,prototype,,
LoadIC,0x276b4dc0a9ac,540,13,.,1,0x2061c584321,toStringTag,,
StoreIC,0x276b4dc0a9cb,548,3,0,.,0x2061c5ae991,getEncodingFromLabel,,
StoreIC,0x276b4dc0a9d1,549,3,0,.,0x2061c5ae991,TextDecoder,,
StoreIC,0x276b4dc0a9d7,550,3,0,.,0x2061c5ae991,TextEncoder,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5adf91,buffer,,
code-creation,Eval,10,34434,0x276b4dc10612,6, buffer.js:1:1,0x276b4dc10020,~
code-creation,Eval,10,34483,0x276b4dc121e2,2513, buffer.js:1:1,0x276b4dc10560,~
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5ae9e1,internal/buffer,,
code-creation,Eval,10,35290,0x276b4dc14b12,6, internal/buffer.js:1:1,0x276b4dc14760,~
code-creation,Eval,10,35333,0x276b4dc1682a,970, internal/buffer.js:1:1,0x276b4dc14a60,~
LoadGlobalIC,0x276b4dc16a49,17,22,0,1,0x2061c586fd1,Float32Array,,
LoadGlobalIC,0x276b4dc16a5b,18,27,0,1,0x2061c586fd1,Uint8Array,,
LoadIC,0x276b4dc16a64,18,55,0,.,0x2061c582fc1,buffer,,
LoadGlobalIC,0x276b4dc16a73,19,22,0,1,0x2061c586fd1,Float64Array,,
LoadIC,0x276b4dc16a8e,20,55,0,.,0x2061c5839c1,buffer,,
code-creation,Stub,2,35786,0xa059bf9cec0,440,StoreFastElementStub
KeyedStoreIC,0x276b4dc16aa6,23,17,0,1,0x2061c582fc1,0,,
KeyedLoadIC,0x276b4dc16ab0,26,36,0,1,0x2061c584781,3,,
StoreIC,0x276b4dc16ac2,786,3,0,.,0x2061c5aead1,setupBufferJS,,
StoreIC,0x276b4dc16acd,789,5,0,.,0x2061c5af661,readUIntLE,,
StoreIC,0x276b4dc16ad3,790,5,0,.,0x2061c5af661,readUInt32LE,,
StoreIC,0x276b4dc16ad9,791,5,0,.,0x2061c5af661,readUInt16LE,,
StoreIC,0x276b4dc16adf,792,5,0,.,0x2061c5af661,readUInt8,,
StoreIC,0x276b4dc16ae5,793,5,0,.,0x2061c5af661,readUIntBE,,
StoreIC,0x276b4dc16aeb,794,5,0,.,0x2061c5af661,readUInt32BE,,
StoreIC,0x276b4dc16af1,795,5,0,.,0x2061c5af661,readUInt16BE,,
StoreIC,0x276b4dc16af7,796,5,0,.,0x2061c5af661,readIntLE,,
StoreIC,0x276b4dc16afd,797,5,0,.,0x2061c5af661,readInt32LE,,
StoreIC,0x276b4dc16b03,798,5,0,.,0x2061c5af661,readInt16LE,,
StoreIC,0x276b4dc16b09,799,5,0,.,0x2061c5af661,readInt8,,
StoreIC,0x276b4dc16b0f,800,5,0,.,0x2061c5af661,readIntBE,,
StoreIC,0x276b4dc16b15,801,5,0,.,0x2061c5af661,readInt32BE,,
StoreIC,0x276b4dc16b1b,802,5,0,.,0x2061c5af661,readInt16BE,,
StoreIC,0x276b4dc16b21,803,5,0,.,0x2061c5af661,writeUIntLE,,
StoreIC,0x276b4dc16b27,804,5,0,.,0x2061c5af661,writeUInt32LE,,
StoreIC,0x276b4dc16b2d,805,5,0,.,0x2061c5af661,writeUInt16LE,,
StoreIC,0x276b4dc16b33,806,5,0,.,0x2061c5af661,writeUInt8,,
StoreIC,0x276b4dc16b39,807,5,0,.,0x2061c5af661,writeUIntBE,,
StoreIC,0x276b4dc16b3f,808,5,0,.,0x2061c5af661,writeUInt32BE,,
StoreIC,0x276b4dc16b45,809,5,0,.,0x2061c5af661,writeUInt16BE,,
StoreIC,0x276b4dc16b4b,810,5,0,.,0x2061c5af661,writeIntLE,,
StoreIC,0x276b4dc16b51,811,5,0,.,0x2061c5af661,writeInt32LE,,
StoreIC,0x276b4dc16b57,812,5,0,.,0x2061c5af661,writeInt16LE,,
StoreIC,0x276b4dc16b5d,813,5,0,.,0x2061c5af661,writeInt8,,
StoreIC,0x276b4dc16b63,814,5,0,.,0x2061c5af661,writeIntBE,,
StoreIC,0x276b4dc16b69,815,5,0,.,0x2061c5af661,writeInt32BE,,
StoreIC,0x276b4dc16b6f,816,5,0,.,0x2061c5af661,writeInt16BE,,
StoreIC,0x276b4dc16b80,817,51,0,.,0x2061c5af661,readFloatLE,,
StoreIC,0x276b4dc16b8e,818,50,0,.,0x2061c5af661,readFloatBE,,
StoreIC,0x276b4dc16b9c,819,53,0,.,0x2061c5af661,readDoubleLE,,
StoreIC,0x276b4dc16baa,820,52,0,.,0x2061c5af661,readDoubleBE,,
StoreIC,0x276b4dc16bb8,821,53,0,.,0x2061c5af661,writeFloatLE,,
StoreIC,0x276b4dc16bc6,822,52,0,.,0x2061c5af661,writeFloatBE,,
StoreIC,0x276b4dc16bd4,823,55,0,.,0x2061c5af661,writeDoubleLE,,
StoreIC,0x276b4dc16be2,824,54,0,.,0x2061c5af661,writeDoubleBE,,
StoreIC,0x276b4dc16be8,824,54,0,.,0x2061c5aead1,readWrites,,
LoadGlobalIC,0x276b4dc12497,72,26,0,1,0x2061c586fd1,Uint8Array,,
StoreIC,0x276b4dc124c3,73,34,0,.,0x2061c5af751,constructor,,
StoreIC,0x276b4dc124c9,74,27,0,.,0x2061c5aead1,FastBuffer,,
LoadIC,0x276b4dc124d5,76,31,.,1,0x2061c5af6b1,prototype,,
StoreIC,0x276b4dc124d9,76,18,0,.,0x2061c5825c1,prototype,,
LoadGlobalIC,0x276b4dc124e6,78,37,0,1,0x2061c586fd1,Object,,
code-creation,Builtin,3,36359,0xa059bf9d0c0,1800,ObjectEntries
code-creation,Builtin,3,36369,0xa059bf9d0c0,1800,ObjectEntries
code-creation,Handler,1,36398,0xa059bf9d820,351,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,36407,0xa059bf9d820,351,JumpIfToBooleanTrueConstant
LoadIC,0x276b4dc125b8,78,13,.,1,0x2061c585b31,done,,
LoadIC,0x276b4dc125c3,78,13,.,1,0x2061c585b31,value,,
code-creation,Handler,1,36451,0xa059bf9d9c0,56,TestUndetectable
code-creation,BytecodeHandler,1,36460,0xa059bf9d9c0,56,TestUndetectable
KeyedStoreIC,0x276b4dc1267b,79,26,0,.,0x2061c5af841,readUIntLE,,
code-creation,Handler,1,36498,0xa059bf9da40,367,JumpLoop.Wide
code-creation,BytecodeHandler,1,36508,0xa059bf9da40,367,JumpLoop.Wide
LoadIC,0x276b4dc12529,78,25,.,1,0x2061c585b31,done,,
LoadIC,0x276b4dc1252f,78,25,.,1,0x2061c585b31,value,,
LoadIC,0x276b4dc12540,78,1,.,1,0x2061c5829d1,symbol("Symbol.iterator" hash 3ae0fceb),,
LoadIC,0x276b4dc12556,78,1,.,1,0x2061c585a91,next,,
LoadIC,0x276b4dc1260c,78,19,.,1,0x2061c585a91,return,,
LoadIC,0x276b4dc12673,79,10,.,1,0x2061c5825c1,prototype,,
KeyedStoreIC,0x276b4dc1267b,79,26,.,1,0x2061c5af841,readUInt32LE,,
KeyedStoreIC,0x276b4dc1267b,79,26,1,N,0x2061c5af841,readUInt16LE,,
StoreIC,0x276b4dc1273d,84,12,0,.,0x2061c5af9d1,value,,
StoreIC,0x276b4dc12743,84,12,0,.,0x2061c5af8e1,MAX_LENGTH,,
StoreIC,0x276b4dc12754,89,12,0,.,0x2061c5af8e1,MAX_STRING_LENGTH,,
code-creation,Handler,1,36704,0xa059bf9dc00,36,LdaSmi.Wide
code-creation,BytecodeHandler,1,36714,0xa059bf9dc00,36,LdaSmi.Wide
StoreIC,0x276b4dc12768,95,17,0,.,0x2061c5825c1,poolSize,,
LoadIC,0x276b4dc12770,98,22,1,P,0x2061c5afac1,prototype,,
code-creation,LazyCompile,10,36836,0x276b4dc18aaa,30,createPool buffer.js:117:20,0x276b4dc106d8,~
code-creation,LazyCompile,10,36877,0x276b4dc18c2a,89,createUnsafeArrayBuffer buffer.js:108:33,0x276b4dc10680,~
code-creation,Stub,2,37062,0xa059bf9dc80,472,StoreFastElementStub
KeyedStoreIC,0x276b4dc18c35,109,15,0,1,0x2061c584c81,0,,
LoadGlobalIC,0x276b4dc18c3c,111,5,0,1,0x2061c586fd1,ArrayBuffer,,
KeyedStoreIC,0x276b4dc18c6c,113,17,0,1,0x2061c584c81,0,,
code-creation,Handler,1,37138,0xa059bf9dea0,104,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,37147,0xa059bf9dea0,104,SwitchOnSmiNoFeedback
LoadGlobalIC,0x276b4dc127b5,178,31,0,1,0x2061c586fd1,Symbol,,
StoreIC,0x276b4dc127c9,181,3,0,.,0x2061c5b0381,get,,
StoreIC,0x276b4dc127da,192,13,0,.,0x2061c5b03d1,from,,
StoreIC,0x276b4dc127ea,244,11,0,.,0x2061c5b0421,of,,
StoreIC,0x276b4dc12810,270,14,0,.,0x2061c5b04c1,alloc,,
StoreIC,0x276b4dc1281c,283,20,0,.,0x2061c5b0511,allocUnsafe,,
StoreIC,0x276b4dc12828,293,24,0,.,0x2061c5b0561,allocUnsafeSlow,,
LoadIC,0x276b4dc12831,308,8,.,1,0x2061c582341,setPrototypeOf,,
LoadIC,0x276b4dc12837,308,34,0,.,0x2061c5825c1,prototype,,
StoreIC,0x276b4dc1286c,422,17,0,.,0x2061c5b05b1,isBuffer,,
StoreIC,0x276b4dc12878,426,16,0,.,0x2061c5b06f1,compare,,
StoreIC,0x276b4dc12884,442,19,0,.,0x2061c5b0741,isEncoding,,
KeyedStoreIC,0x276b4dc12894,446,27,0,.,0x2061c5b0791,symbol("kIsEncodingSymbol" hash 2e808b63),,
StoreIC,0x276b4dc128a0,448,15,0,.,0x2061c5b07e1,concat,,
StoreIC,0x276b4dc128aa,562,19,0,.,0x2061c5b0831,byteLength,,
LoadIC,0x276b4dc128b3,565,8,.,1,0x2061c582341,defineProperty,,
LoadIC,0x276b4dc128bd,565,30,P,P,0x2061c5b0881,prototype,,
StoreIC,0x276b4dc128d0,567,3,0,.,0x2061c5b0921,get,,
code-creation,Handler,1,37440,0xa059bf9df60,384,CallProperty.Wide
code-creation,BytecodeHandler,1,37451,0xa059bf9df60,384,CallProperty.Wide
code-creation,Handler,1,37477,0xa059bf9e120,191,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,37486,0xa059bf9e120,191,StaKeyedProperty.Wide
KeyedStoreIC,0x276b4dc12965,675,39,0,.,0x2061c5af841,symbol("nodejs.util.inspect.custom" hash 3d4f2876),,
code-creation,Handler,1,37525,0xa059bf9e220,191,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,37534,0xa059bf9e220,191,LdaKeyedProperty.Wide
KeyedLoadIC,0x276b4dc12983,684,44,0,.,0x2061c5af841,symbol("nodejs.util.inspect.custom" hash 3d4f2876),,
LoadIC,0x276b4dc12acf,1070,13,.,1,0x2061c5a0f71,binding,,
code-creation,Handler,1,37592,0xa059bf9e320,400,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,37601,0xa059bf9e320,400,CallUndefinedReceiver1.Wide
StoreIC,0x276b4dc12b45,1101,3,0,.,0x2061c5b0b01,Buffer,,
StoreIC,0x276b4dc12b4f,1102,3,0,.,0x2061c5b0b01,SlowBuffer,,
StoreIC,0x276b4dc12b59,1103,3,0,.,0x2061c5b0b01,transcode,,
StoreIC,0x276b4dc12b63,1107,3,0,.,0x2061c5b0b01,kMaxLength,,
StoreIC,0x276b4dc12b6d,1108,3,0,.,0x2061c5b0b01,kStringMaxLength,,
StoreIC,0x276b4dc12b9f,1114,10,0,.,0x2061c5b0bf1,value,,
LoadGlobalIC,0x76c169e2062,36,1,0,1,0x2061c586fd1,Object,,
LoadIC,0x76c169e20fc,171,17,0,.,0x2061c58a2c1,NODE_DEBUG,,
StoreIC,0x76c169e219a,392,27,0,.,0x2061c5b1781,_errnoException,,
StoreIC,0x76c169e21a2,393,34,0,.,0x2061c5b1781,_exceptionWithHostPort,,
StoreIC,0x76c169e21a8,394,3,0,.,0x2061c5b1781,_extend,,
StoreIC,0x76c169e21ae,395,3,0,.,0x2061c5b1781,callbackify,,
StoreIC,0x76c169e21b4,396,3,0,.,0x2061c5b1781,debuglog,,
StoreIC,0x76c169e21ba,397,3,0,.,0x2061c5b1781,deprecate,,
StoreIC,0x76c169e21c0,398,3,0,.,0x2061c5b1781,format,,
StoreIC,0x76c169e21c6,399,3,0,.,0x2061c5b1781,formatWithOptions,,
StoreIC,0x76c169e21cc,400,3,0,.,0x2061c5b1781,getSystemErrorName,,
StoreIC,0x76c169e21d2,401,3,0,.,0x2061c5b1781,inherits,,
StoreIC,0x76c169e21d8,402,3,0,.,0x2061c5b1781,inspect,,
LoadGlobalIC,0x76c169e21dc,403,12,0,1,0x2061c586fd1,Array,,
StoreIC,0x76c169e21e5,403,18,0,.,0x2061c5b1781,isArray,,
StoreIC,0x76c169e21eb,404,3,0,.,0x2061c5b1781,isBoolean,,
StoreIC,0x76c169e21f1,405,3,0,.,0x2061c5b1781,isBuffer,,
StoreIC,0x76c169e21f9,406,3,0,.,0x2061c5b1781,isDeepStrictEqual,,
StoreIC,0x76c169e21ff,413,3,0,.,0x2061c5b1781,isNull,,
StoreIC,0x76c169e2205,414,3,0,.,0x2061c5b1781,isNullOrUndefined,,
StoreIC,0x76c169e220b,415,3,0,.,0x2061c5b1781,isNumber,,
StoreIC,0x76c169e2211,416,3,0,.,0x2061c5b1781,isString,,
StoreIC,0x76c169e2217,417,3,0,.,0x2061c5b1781,isSymbol,,
StoreIC,0x76c169e221d,418,3,0,.,0x2061c5b1781,isUndefined,,
StoreIC,0x76c169e2223,419,3,0,.,0x2061c5b1781,isRegExp,,
StoreIC,0x76c169e2229,420,3,0,.,0x2061c5b1781,isObject,,
StoreIC,0x76c169e222f,421,3,0,.,0x2061c5b1781,isDate,,
StoreIC,0x76c169e2235,422,3,0,.,0x2061c5b1781,isError,,
StoreIC,0x76c169e223b,423,3,0,.,0x2061c5b1781,isFunction,,
StoreIC,0x76c169e2241,424,3,0,.,0x2061c5b1781,isPrimitive,,
StoreIC,0x76c169e2247,425,3,0,.,0x2061c5b1781,log,,
StoreIC,0x76c169e224d,426,3,0,.,0x2061c5b1781,promisify,,
StoreIC,0x76c169e2253,427,3,0,.,0x2061c5b1781,TextDecoder,,
StoreIC,0x76c169e2259,428,3,0,.,0x2061c5b1781,TextEncoder,,
StoreIC,0x76c169e225f,429,3,0,.,0x2061c5b1781,types,,
code-creation,LazyCompile,10,38210,0x276b4dc19752,143,deprecate internal/util.js:43:19,0x76c169fa298,~
LoadGlobalIC,0x276b4dc197ab,71,3,0,1,0x2061c586fd1,Object,,
LoadIC,0x276b4dc197c8,72,10,0,.,0x2061c5b1871,prototype,,
LoadIC,0x276b4dc197d6,76,31,.,1,0x2061c5b1911,prototype,,
StoreIC,0x276b4dc197da,76,26,0,.,0x2061c5b17d1,prototype,,
StoreIC,0x76c169e2273,432,10,0,.,0x2061c5b1781,debug,,
LoadIC,0x276b4dc19773,44,15,.,1,0x2061c5a0f71,noDeprecation,,
LoadIC,0x276b4dc197b0,71,10,.,1,0x2061c582341,setPrototypeOf,,
LoadIC,0x276b4dc197c8,72,10,1,P,0x2061c5b1a01,prototype,,
StoreIC,0x276b4dc197da,76,26,.,1,0x2061c5b1961,prototype,,
StoreIC,0x76c169e2287,435,10,0,.,0x2061c5b1781,error,,
LoadIC,0x276b4dc197c8,72,10,P,P,0x2061c5b1b41,prototype,,
StoreIC,0x276b4dc197da,76,26,1,P,0x2061c5b1aa1,prototype,,
StoreIC,0x76c169e229b,438,10,0,.,0x2061c5b1781,print,,
LoadIC,0x276b4dc197c8,72,10,P,P,0x2061c5b1c81,prototype,,
StoreIC,0x276b4dc197da,76,26,P,P,0x2061c5b1be1,prototype,,
StoreIC,0x76c169e22af,441,9,0,.,0x2061c5b1781,puts,,
code-creation,LazyCompile,10,38460,0x276b4dc19e62,48,makeGetter internal/bootstrap/node.js:391:24,0x76c169df570,~
LoadIC,0x276b4dc197c8,72,10,P,N,0x2061c5b1f01,prototype,,
StoreIC,0x276b4dc197da,76,26,P,P,0x2061c5b1e61,prototype,,
StoreIC,0x76c169df966,411,14,0,.,0x2061c5b1e11,get,,
code-creation,LazyCompile,10,38543,0x276b4dc1a12a,59,makeSetter internal/bootstrap/node.js:397:24,0x76c169df5d0,~
LoadIC,0x276b4dc197c8,72,10,N,N,0x2061c5b2041,prototype,,
StoreIC,0x276b4dc197da,76,26,P,N,0x2061c5b1fa1,prototype,,
StoreIC,0x76c169df972,412,14,0,.,0x2061c5b1e11,set,,
StoreIC,0x76c169df978,412,14,0,.,0x2061c5b1d71,GLOBAL,,
LoadIC,0x276b4dc19e69,392,19,.,1,0x2061c5b1781,deprecate,,
LoadIC,0x276b4dc197c8,72,10,N,N,0x2061c5b2181,prototype,,
StoreIC,0x276b4dc197da,76,26,N,N,0x2061c5b20e1,prototype,,
LoadIC,0x276b4dc1a13c,398,19,.,1,0x2061c5b1781,deprecate,,
LoadIC,0x276b4dc197c8,72,10,N,N,0x2061c5b22c1,prototype,,
StoreIC,0x276b4dc197da,76,26,N,N,0x2061c5b2221,prototype,,
StoreIC,0x76c169df99b,417,14,0,.,0x2061c5b1d71,root,,
LoadIC,0x76c169df9ad,423,18,.,1,0x2061c58d921,require,,
StoreIC,0x76c169df9de,425,19,0,.,0x2061c587111,Buffer,,
StoreIC,0x76c169df9eb,426,20,0,.,0x2061c5a0f71,domain,,
StoreIC,0x76c169df9f8,427,22,0,.,0x2061c5b2361,_exiting,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5aea31,internal/process/per_thread,,
code-creation,Eval,10,39015,0x276b4dc1abca,6, internal/process/per_thread.js:1:1,0x276b4dc1a978,~
code-creation,Eval,10,39043,0x276b4dc1b402,340, internal/process/per_thread.js:1:1,0x276b4dc1ab18,~
StoreIC,0x276b4dc1b520,238,3,0,.,0x2061c5b2681,setupAssert,,
StoreIC,0x276b4dc1b526,239,3,0,.,0x2061c5b2681,setupCpuUsage,,
StoreIC,0x276b4dc1b52c,240,3,0,.,0x2061c5b2681,setupHrtime,,
StoreIC,0x276b4dc1b532,241,3,0,.,0x2061c5b2681,setupMemoryUsage,,
StoreIC,0x276b4dc1b538,242,3,0,.,0x2061c5b2681,setupConfig,,
StoreIC,0x276b4dc1b53e,243,3,0,.,0x2061c5b2681,setupKillAndExit,,
StoreIC,0x276b4dc1b544,244,3,0,.,0x2061c5b2681,setupRawDebug,,
StoreIC,0x276b4dc1b54a,245,3,0,.,0x2061c5b2681,setupUncaughtExceptionCapture,,
LoadIC,0x76c169c072b,51,38,.,1,0x2061c58d921,require,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2401,internal/process/main_thread_only,,
code-creation,Eval,10,39395,0x276b4dc1bec2,6, internal/process/main_thread_only.js:1:1,0x276b4dc1bc90,~
code-creation,Eval,10,39419,0x276b4dc1c452,295, internal/process/main_thread_only.js:1:1,0x276b4dc1be10,~
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b26d1,internal/process/stdio,,
code-creation,Eval,10,39645,0x276b4dc1ce42,6, internal/process/stdio.js:1:1,0x276b4dc1cc50,~
code-creation,Eval,10,39666,0x276b4dc1d1b2,114, internal/process/stdio.js:1:1,0x276b4dc1cd90,~
StoreIC,0x276b4dc1d218,8,27,0,.,0x2061c582521,setupProcessStdio,,
StoreIC,0x276b4dc1d21e,9,28,0,.,0x2061c5b2771,getMainThreadStdio,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2721,assert,,
code-creation,Eval,10,40402,0x276b4dc1e282,6, assert.js:1:1,0x276b4dc1de00,~
code-creation,Eval,10,40439,0x276b4dc1f20a,969, assert.js:1:1,0x276b4dc1e1d0,~
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2811,internal/assert,,
code-creation,Eval,10,40825,0x276b4dc20702,6, internal/assert.js:1:1,0x276b4dc204c0,~
code-creation,Eval,10,40846,0x276b4dc20a9a,229, internal/assert.js:1:1,0x276b4dc20650,~
LoadGlobalIC,0x276b4dc20b4d,288,30,0,1,0x2061c586fd1,Error,,
StoreIC,0x276b4dc20b73,399,3,0,.,0x2061c5b2d11,AssertionError,,
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2861,fs,,
code-creation,Eval,10,42595,0x276b4dc22d4a,6, fs.js:1:1,0x276b4dc226e8,~
code-creation,Eval,10,42667,0x276b4dc26caa,2861, fs.js:1:1,0x276b4dc22c98,~
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2d61,path,,
code-creation,Eval,10,43699,0x276b4dc29a8a,6, path.js:1:1,0x276b4dc297d8,~
code-creation,Eval,10,43730,0x276b4dc2a952,511, path.js:1:1,0x276b4dc299d8,~
KeyedLoadIC,0x76c169c388f,219,31,N,N,0x2061c5b2db1,internal/constants,,
code-creation,Eval,10,43841,0x276b4dc2b8fa,6, internal/constants.js:1:1,0x276b4dc2b778,~
code-creation,Eval,10,43857,0x276b4dc2bc62,44, internal/constants.js:1:1,0x276b4dc2b848,~
StoreIC,0x276b4dc2bc82,51,8,0,.,0x2061c5b3ad1,EOL,,
StoreIC,0x276b4dc2aa2b,138,12,0,.,0x2061c5b3fd1,resolve,,
StoreIC,0x276b4dc2aa33,284,14,0,.,0x2061c5b3fd1,normalize,,
StoreIC,0x276b4dc2aa3b,403,15,0,.,0x2061c5b3fd1,isAbsolute,,
StoreIC,0x276b4dc2aa43,424,9,0,.,0x2061c5b3fd1,join,,
StoreIC,0x276b4dc2aa4b,496,13,0,.,0x2061c5b3fd1,relative,,
StoreIC,0x276b4dc2aa53,614,21,0,.,0x2061c5b3fd1,toNamespacedPath,,
StoreIC,0x276b4dc2aa5b,650,12,0,.,0x2061c5b3fd1,dirname,,
StoreIC,0x276b4dc2aa63,746,13,0,.,0x2061c5b3fd1,basename,,
StoreIC,0x276b4dc2aa6b,834,12,0,.,0x2061c5b3fd1,extname,,
StoreIC,0x276b4dc2aa73,899,11,0,.,0x2061c5b3fd1,format,,
StoreIC,0x276b4dc2aa7b,907,10,0,.,0x2061c5b3fd1,parse,,
StoreIC,0x276b4dc2aa8c,1073,12,0,.,0x2061c5b3fd1,resolve,,
StoreIC,0x276b4dc2ab1c,1530,17,0,.,0x2061c5b3fd1,_makeLong,,
StoreIC,0x276b4dc2ab2c,1531,17,0,.,0x2061c5b3fd1,_makeLong,,
KeyedLoadIC,0x76c169dc8df,119,27,1,N,0x2061c583651,fs,,
KeyedStoreIC,0x76c169dc8fa,121,34,.,1,0x2061c583651,fs,,
LoadIC,0x76c169dc909,122,24,.,1,0x2061c5829d1,push,,
code-creation,Eval,10,44825,0x276b4dc32192,6, internal/fs/utils.js:1:1,0x276b4dc31c10,~
code-creation,Eval,10,44868,0x276b4dc334da,1407, internal/fs/utils.js:1:1,0x276b4dc320e0,~
LoadGlobalIC,0x276b4dc336bd,16,15,0,1,0x2061c586fd1,Symbol,,
LoadGlobalIC,0x276b4dc3381b,106,28,0,1,0x2061c586fd1,Reflect,,
LoadIC,0x276b4dc33862,106,12,.,1,0x2061c585b31,done,,
LoadIC,0x276b4dc33868,106,12,.,1,0x2061c585b31,value,,
KeyedStoreIC,0x276b4dc338a4,110,35,0,.,0x2061c5b6821,isDirectory,,
LoadIC,0x276b4dc33896,110,19,.,1,0x2061c5b67d1,prototype,,
KeyedStoreIC,0x276b4dc338a4,110,35,.,1,0x2061c5b68c1,isFile,,LookupForWrite said 'false'
KeyedStoreIC,0x276b4dc338a4,110,35,1,N,0x2061c5b6961,isBlockDevice,,LookupForWrite said 'false'
LoadIC,0x276b4dc3394f,272,7,0,.,0x2061c5825c1,prototype,,
LoadIC,0x276b4dc33961,283,7,.,1,0x2061c5825c1,prototype,,
StoreIC,0x276b4dc339e2,459,3,0,.,0x2061c5b70e1,assertEncoding,,
StoreIC,0x276b4dc339e8,460,3,0,.,0x2061c5b70e1,copyObject,,
StoreIC,0x276b4dc339ee,461,3,0,.,0x2061c5b70e1,Dirent,,
StoreIC,0x276b4dc339f4,462,3,0,.,0x2061c5b70e1,getDirents,,
