index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	order_index (sequential)
15937	1	11.024750565051859	0.1474424389279665	34.81600504836957	48	30.29143280353826	103.62	239.70009569385917	63	1	8.365330723327924	0.15477379102672895	29.8506611994575	48	29.978940525968884	105.05	127.52517840682431	
16093	1	9.865922118416782	0.1271802561121452	50.487892221496594	48	32.617891814701444	104.62	217.21844498258895	94	1	8.529657619559211	0.16317366519323948	24.80536046196009	48	30.441583544973874	103.26	236.57412593151508	
16250	1	12.903392301844061	0.13428382879605	37.81895170205334	48	31.567204537122215	102.15	461.2261465237302	22	1	8.53053076959731	0.1568180632900964	25.943652903090292	48	30.02034430679321	103.62	194.78701390084063	
16562	1	11.479606479146844	0.15556938583861576	26.711031179145124	48	31.97988066784478	103.67	216.84710112414373	64	1	8.575299706737487	0.14205287733878624	40.069655825832164	48	31.307601595581033	103.66	233.81300065822325	
16718	1	10.816891658029716	0.16093425743641876	26.517820046444715	48	30.77300760561445	103.26	244.5631578947375	95	1	8.39863270260147	0.13643408932765863	40.93645997400858	48	31.106822799862595	106.4	95.60211036251272	
16875	1	12.342631449093034	0.1430499450573268	30.577214962904534	48	31.116299464566637	102.97	295.64559826362216	36	1	8.6319260416456	0.13767226958129788	39.28917765597182	48	29.92274952259425	103.88	213.48665599209784	
17187	1	11.01042687423885	0.12789069743669154	41.149721980571826	48	32.44887619769243	105.47	175.1749642064346	65	1	8.518613169774946	0.13000823741426099	44.01266765145371	48	31.76978188975847	104.88	109.04521253985978	
17343	1	10.843517203292496	0.15442322575555462	28.65300316712778	48	30.856811440466082	103.57	263.12392733196765	96	1	8.666187137649178	0.1467957307559564	30.830946524067517	48	30.62772496880266	103.38	278.59647917746565	
17500	1	12.545005206123957	0.12784582523115887	46.46107703254058	48	31.22873791247261	104.56	199.85709533278506	16	1	8.223616582114586	0.14234618439319002	32.69649210914777	48	30.58079278341937	107.02	99.69583579627793	
17812	1	11.801498790315891	0.13383330808765095	40.64281945814895	48	32.22507587834007	103	338.0272584755961	66	1	8.286651861175548	0.14301449034951955	28.92387398618454	48	30.726032833432345	104.31	122.3023927316399	
17968	1	11.07027409998021	0.13968496258175264	40.90764234696955	48	30.77444248263979	102.6	402.13531690644663	97	1	8.407529783691308	0.13277339989916995	39.92034203069433	48	31.54758687775554	103.84	177.2588925551884	
18125	1	12.341260536354163	0.14902214990773768	31.542797434498766	48	30.02655703142818	103.21	224.98342231773933	37	1	8.605333585778384	0.14430067140976013	32.69074120126931	48	30.889634016382402	103.4	242.358529257866	
18437	1	11.438637429530965	0.12531043421443733	46.23038230626126	48	31.680499478440723	103.9	204.05554915967647	67	1	8.296414289761024	0.17298826043366286	23.456293261329254	48	29.72496483961147	103.17	230.11418318839557	
18593	1	10.603554311370313	0.1338884147295368	37.13970405566889	48	30.72094712115237	103.11	354.7936951587129	98	1	8.315247669639865	0.21821388586132504	25.425986134449165	48	29.689607659097806	103.2	302.5955007144547	
18750	1	11.909298780422684	0.13150045156342302	34.586842923990176	48	30.746155453963947	105.41	119.45172375138833	23	1	8.449442759273232	0.16208593104665656	34.29548134303601	48	29.68077898406995	102.89	339.95464530434896	
19062	1	11.646053152612987	0.1379345302310566	26.001809523088053	48	32.62601350025525	103.97	230.4525854781696	68	1	8.425806560352296	0.1701490654037294	28.144731492984196	48	29.29736572609486	103.58	250.75304501404923	
19218	1	10.696216748145135	0.1501264670425073	38.63566019737148	48	31.351404584066177	103.22	278.0005527464619	99	1	8.584354156086514	0.15666949472105268	34.47972586207065	48	30.230298142814245	102.2	520.4034780821512	
