index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
66	1	24.09290223095558	0.5603639673791756	136.0987750892903	12	38.82529678087717	106.52	558.1572572683789		122	1	23.60661929600079	0.5654085400445049	136.04547546534383	12	39.359701562399835	106.97	583.927127227291		
67	0.97	23.12000953409576	0.5198125873009304	221.33077518136037	12	39.33206304852018	106.23711340206185	531.9752325578053	104	148	1	22.95526019787655	0.5564939397795644	131.76815519585787	12	40.12795324135588	106.65	552.8386580459263		
68	0.99	23.983720141467952	0.5697180627340597	143.71779949816053	12	38.985980079547275	106.66666666666667	573.7011988794483	103	85	1	23.82711048633829	0.5620470702988856	145.94714112462447	12	37.9567946505891	106.5	635.79697231113		
69	0.98	23.124115148668366	0.5286002058731771	184.2271463765778	12	39.566059417973996	105.75510204081633	656.5521137416728	105	149	1	23.473627379641027	0.5681574054831042	160.6537345934191	12	39.20055138314312	106.63	573.0813485962806		
70	1	24.283632831458544	0.5749181613440884	185.0786311959285	12	38.18664669875366	106.83	578.6070031353726		123	0.99	24.30640805309469	0.5815777783247328	179.42557879332134	12	36.01350127007073	107	443.11437575416124	101	
71	1	23.564342436988355	0.5672793302797247	156.49767859764867	12	39.478084005969635	106.82	525.6406874534596		232	1	23.447208609843674	0.5395958915976388	204.98158262719485	12	39.57403003225945	106.07	626.9798582892639		
72	1	24.041351123966134	0.5750761546837987	167.25706600538751	12	38.371299218709844	106.9	578.2165209542856		80	1	23.60494759704799	0.5715778663584364	152.06353464102352	12	38.513770659848	107.15	504.13643395143254		
73	0.99	23.932119805627632	0.5799913065639293	216.04254382158072	12	37.28393087616682	107.42424242424242	472.61549075031564	108	233	1	23.66023896847093	0.5763538006106614	172.3310318849941	12	39.360597652308236	106.77	515.9525686448375		
74	1	23.852116875346198	0.57906277261489	173.5997418707554	12	38.61215144757355	106.92	521.8949746475428		213	0.98	23.05339920024627	0.5763946322811156	204.8065121740778	12	38.81906485627116	107.11224489795919	575.6499094122549	101.5	
75	1	23.51336734938238	0.5817334315124846	194.77572087951154	12	39.66378848531765	107.05	621.5298690879865		234	1	23.78460660259283	0.584982425670453	188.3284087831373	12	37.88851557132647	106.84	689.3328090635822		
76	1	23.768777334069203	0.5848181986463505	175.1409305565156	12	39.46574875950779	107.12	473.99928614578755		104	1	23.381967826454023	0.5891578836709218	166.40685297504646	12	39.2659769059031	107.08	570.4368057128903		
77	1	22.738125014156434	0.5889888597077058	235.66604989550873	12	40.12920287465028	107.57	541.6839851241439		235	1	22.67830819823835	0.5819380051050252	180.8977089667437	12	40.44986442308869	107.22	578.086696269007		
