v8-version,7,0,276,28,-node.5,0
StoreIC,0x22fb8515e378,88,27,0,.,0x1b50a52c3431,tail,,
StoreIC,0x22fb8515e37e,88,15,0,.,0x1b50a52c36b1,head,,
StoreIC,0x22fb8515c572,37,20,0,.,0x1b50a52c3071,nextTick,,
StoreIC,0x22fb8515c57e,39,25,0,.,0x1b50a52c3751,_tickCallback,,
code-creation,LazyCompile,10,57205,0x22fb8515e902,42,setupStdio internal/process/worker_thread_only.js:14:20,0x22fb85119980,~
StoreIC,0x22fb8515e912,16,16,0,.,0x1b50a52c3931,getStdout,,
StoreIC,0x22fb8515e91a,17,16,0,.,0x1b50a52c3931,getStderr,,
StoreIC,0x22fb8515e922,18,15,0,.,0x1b50a52c3931,getStdin,,
code-creation,LazyCompile,10,57280,0x22fb8515ed72,163,setupProcessStdio internal/process/stdio.js:133:27,0x22fb8511a4c8,~
LoadGlobalIC,0x22fb8515ed9e,134,3,0,1,0x1b50a5286fd1,Object,,
LoadIC,0x22fb8515edc6,140,10,.,1,0x1b50a5282341,defineProperty,,
StoreIC,0x22fb8515ee0f,152,21,0,.,0x1b50a52c3a21,openStdin,,
code-creation,LazyCompile,10,57414,0x22fb8516005a,26,setupRawDebug internal/process/per_thread.js:204:23,0x22fb85118d50,~
StoreIC,0x22fb8516006e,205,21,0,.,0x1b50a52c3a71,_rawDebug,,
code-creation,LazyCompile,10,57479,0x22fb85160322,92,setupHrtime internal/process/per_thread.js:97:21,0x22fb85118a80,~
LoadGlobalIC,0x22fb85160336,98,20,0,1,0x1b50a5286fd1,Uint32Array,,
StoreIC,0x22fb85160352,100,18,0,.,0x1b50a52c47e1,hrtime,,
LoadGlobalIC,0x22fb85160356,125,26,0,1,0x1b50a5286fd1,BigUint64Array,,
StoreIC,0x22fb85160378,126,25,0,.,0x1b50a52825c1,bigint,,
code-creation,LazyCompile,10,57564,0x22fb851607c2,53,setupCpuUsage internal/process/per_thread.js:33:23,0x22fb851189c0,~
LoadGlobalIC,0x22fb851607d5,35,21,0,1,0x1b50a5286fd1,Float64Array,,
StoreIC,0x22fb851607f1,39,20,0,.,0x1b50a52c4e71,cpuUsage,,
code-creation,LazyCompile,10,57606,0x22fb85160a42,47,setupMemoryUsage internal/process/per_thread.js:132:26,0x22fb85118b40,~
LoadGlobalIC,0x22fb85160a4f,133,21,0,1,0x1b50a5286fd1,Float64Array,,
StoreIC,0x22fb85160a6b,135,23,0,.,0x1b50a52c4f11,memoryUsage,,
code-creation,LazyCompile,10,57644,0x22fb85160ce2,27,setupKillAndExit internal/process/per_thread.js:160:26,0x22fb85118c90,~
StoreIC,0x22fb85160ceb,162,16,0,.,0x1b50a52c4f61,exit,,
StoreIC,0x22fb85160cf7,173,16,0,.,0x1b50a52c4fb1,kill,,
LoadGlobalIC,0x13c5c69bce65,101,5,0,1,0x1b50a5286fd1,global,,
LoadIC,0x13c5c69bce6a,101,16,0,.,0x1b50a5287111,__coverage__,,
LoadIC,0x13c5c69bcea1,104,21,0,.,0x1b50a528a2c1,NODE_V8_COVERAGE,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/inspector_async_hook,,
code-creation,Script,10,57822,0x22fb85161252,8, internal/inspector_async_hook.js:1:1,0x22fb85161050,~
code-creation,Script,10,57833,0x22fb851615a2,102, internal/inspector_async_hook.js:1:11,0x22fb851611a0,~
KeyedStoreIC,0x13c5c69db9d1,81,34,1,N,0x1b50a5283651,inspector,,
code-creation,LazyCompile,10,57935,0x22fb85162cea,29,exports.setup internal/inspector_async_hook.js:75:25,0x22fb85161468,~
LoadIC,0x13c5c69bcfbb,120,17,.,1,0x1b50a52c5f01,getOptions,,
LoadIC,0x13c5c69bd026,132,47,0,.,0x1b50a5287111,console,,
StoreIC,0x13c5c69bd02a,132,38,0,.,0x1b50a52b1961,originalConsole,,
code-creation,LazyCompile,10,58040,0x22fb85163512,106,setupGlobalTimeouts internal/bootstrap/node.js:476:31,0x13c5c69b2028,~
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,timers,,
code-creation,Script,10,58624,0x22fb851645ca,8, timers.js:1:1,0x22fb851641d8,~
code-creation,Script,10,58649,0x22fb851655fa,969, timers.js:1:11,0x22fb85164518,~
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/linkedlist,,
code-creation,Script,10,58788,0x22fb85166c02,8, internal/linkedlist.js:1:1,0x22fb85166a70,~
code-creation,Script,10,58804,0x22fb85166f2a,79, internal/linkedlist.js:1:11,0x22fb85166b50,~
StoreIC,0x22fb85166f5b,50,3,0,.,0x1b50a52c6591,peek,,
StoreIC,0x22fb85166f61,51,3,0,.,0x1b50a52c6591,remove,,
StoreIC,0x22fb85166f67,52,3,0,.,0x1b50a52c6591,append,,
StoreIC,0x22fb85166f6d,53,3,0,.,0x1b50a52c6591,isEmpty,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/priority_queue,,
code-creation,Script,10,58998,0x22fb851674a2,8, internal/priority_queue.js:1:1,0x22fb851672e0,~
code-creation,Script,10,59012,0x22fb85167892,158, internal/priority_queue.js:1:11,0x22fb851673f0,~
LoadGlobalIC,0x22fb851678a4,3,18,0,1,0x1b50a5286fd1,Symbol,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/timers,,
code-creation,Script,10,59235,0x22fb85167fca,8, internal/timers.js:1:1,0x22fb85167d28,~
code-creation,Script,10,59251,0x22fb8516854a,465, internal/timers.js:1:11,0x22fb85167f18,~
LoadGlobalIC,0x22fb851685d4,10,25,0,1,0x1b50a5286fd1,Symbol,,
StoreIC,0x22fb85168694,27,3,0,.,0x1b50a52c6951,TIMEOUT_MAX,,
StoreIC,0x22fb851686a5,28,13,0,.,0x1b50a52c6951,kTimeout,,
StoreIC,0x22fb851686ab,29,3,0,.,0x1b50a52c6951,async_id_symbol,,
StoreIC,0x22fb851686b1,30,3,0,.,0x1b50a52c6951,trigger_async_id_symbol,,
StoreIC,0x22fb851686b7,31,3,0,.,0x1b50a52c6951,Timeout,,
StoreIC,0x22fb851686bd,32,3,0,.,0x1b50a52c6951,kRefed,,
StoreIC,0x22fb851686c3,33,3,0,.,0x1b50a52c6951,initAsyncResource,,
StoreIC,0x22fb851686c9,34,3,0,.,0x1b50a52c6951,setUnrefTimeout,,
StoreIC,0x22fb851686cf,35,3,0,.,0x1b50a52c6951,validateTimerDuration,,
StoreIC,0x22fb851686e1,36,41,0,.,0x1b50a52c6951,getLibuvNow,,
LoadIC,0x22fb851686ef,87,9,0,.,0x1b50a52825c1,prototype,,
KeyedStoreIC,0x22fb85168703,87,35,0,.,0x1b50a52c69a1,symbol("nodejs.util.inspect.custom" hash 3aa53905),,
LoadIC,0x22fb8516870b,97,9,.,1,0x1b50a52825c1,prototype,,
KeyedLoadIC,0x22fb85144396,193,14,1,N,0x1b50a52bf061,TIMER,,
KeyedStoreIC,0x22fb85144401,202,19,1,N,0x1b50a52bf061,TIMER,,
KeyedLoadIC,0x22fb8514440f,205,16,1,N,0x1b50a52c69f1,TIMER,,
LoadGlobalIC,0x22fb851657e8,141,15,0,1,0x1b50a5286fd1,Object,,
code-creation,LazyCompile,10,59437,0x22fb85168d92,72,PriorityQueue internal/priority_queue.js:15:14,0x22fb851674c0,~
KeyedStoreIC,0x22fb85168d9f,17,22,0,.,0x1b50a52c6a41,symbol("compare" hash 2308f102),,
KeyedStoreIC,0x22fb85168daf,19,26,0,.,0x1b50a52c6a91,symbol("setPosition" hash 222441a7),,
LoadGlobalIC,0x22fb85168db9,21,23,0,1,0x1b50a5286fd1,Array,,
KeyedStoreIC,0x22fb85168dc9,21,17,0,.,0x1b50a52c6ae1,symbol("heap" hash 60add48),,
KeyedStoreIC,0x22fb85168dd4,22,17,0,.,0x1b50a52c6b31,symbol("size" hash 3fff1d01),,
LoadGlobalIC,0x22fb8516580c,163,18,0,1,0x1b50a5286fd1,Infinity,,
LoadGlobalIC,0x22fb85165811,165,19,0,1,0x1b50a5286fd1,Number,,
StoreIC,0x22fb85165825,180,31,0,.,0x1b50a5282521,active,,
StoreIC,0x22fb85165831,186,22,0,.,0x1b50a52c6bd1,_unrefActive,,
LoadIC,0x22fb85165839,242,12,0,.,0x1b50a52825c1,prototype,,
KeyedStoreIC,0x22fb85165853,242,43,0,.,0x1b50a52c6c71,symbol("nodejs.util.inspect.custom" hash 3aa53905),,
LoadIC,0x22fb85117483,44,15,^,1,0x1b50a52c5001,noDeprecation,,
LoadIC,0x22fb851174d8,72,10,N,N,0x1b50a52c6d61,prototype,,
StoreIC,0x22fb851174ea,76,26,N,N,0x1b50a52c6cc1,prototype,,
StoreIC,0x22fb85165898,396,18,0,.,0x1b50a52c6c21,unenroll,,
LoadIC,0x22fb851658a0,416,23,.,1,0x1b50a52b0a61,deprecate,,
LoadIC,0x22fb851174d8,72,10,N,N,0x1b50a52c6ef1,prototype,,
StoreIC,0x22fb851174ea,76,26,N,N,0x1b50a52c6e51,prototype,,
StoreIC,0x22fb851658bd,416,16,0,.,0x1b50a52c6e01,enroll,,
KeyedStoreIC,0x22fb851658d1,459,43,0,.,0x1b50a52825c1,symbol("util.promisify.custom" hash 30a51295),,
StoreIC,0x22fb851658d7,465,20,0,.,0x1b50a52c6f91,setTimeout,,
StoreIC,0x22fb851658e1,468,43,0,.,0x1b50a52c7031,clearTimeout,,
StoreIC,0x22fb851658ed,476,21,0,.,0x1b50a52c7081,setInterval,,
StoreIC,0x22fb851658f5,508,23,0,.,0x1b50a52c70d1,clearInterval,,
LoadIC,0x22fb8516590f,524,9,.,1,0x1b50a52825c1,prototype,,
LoadIC,0x22fb85165941,550,15,0,.,0x1b50a52825c1,prototype,,
LoadIC,0x22fb8516594f,562,15,.,1,0x1b50a52825c1,prototype,,
code-creation,LazyCompile,10,59708,0x22fb85169482,13,ImmediateList timers.js:543:23,0x22fb851649b0,~
StoreIC,0x22fb85169484,544,13,0,.,0x1b50a52c71c1,head,,
StoreIC,0x22fb85169489,545,13,0,.,0x1b50a52c7211,tail,,
StoreIC,0x22fb85169484,544,13,.,1,0x1b50a52c71c1,head,,
StoreIC,0x22fb85169489,545,13,.,1,0x1b50a52c7211,tail,,
LoadIC,0x22fb8516599f,724,27,.,1,0x1b50a52a9f81,promisify,,
KeyedStoreIC,0x22fb851659af,724,45,0,.,0x1b50a52825c1,symbol("util.promisify.custom" hash 30a51295),,
StoreIC,0x22fb851659b5,728,22,0,.,0x1b50a52c7121,setImmediate,,
StoreIC,0x22fb851659bd,731,24,0,.,0x1b50a52c73f1,clearImmediate,,
LoadGlobalIC,0x22fb8516352c,478,5,0,1,0x1b50a5286fd1,global,,
StoreIC,0x22fb85163535,478,27,0,.,0x1b50a5287111,clearImmediate,,
StoreIC,0x22fb85163542,479,26,0,.,0x1b50a5287111,clearInterval,,
StoreIC,0x22fb8516354f,480,25,0,.,0x1b50a5287111,clearTimeout,,
StoreIC,0x22fb8516355c,481,25,0,.,0x1b50a5287111,setImmediate,,
StoreIC,0x22fb85163569,482,24,0,.,0x1b50a5287111,setInterval,,
StoreIC,0x22fb85163576,483,23,0,.,0x1b50a5287111,setTimeout,,
code-creation,LazyCompile,10,59861,0x22fb851698a2,118,setupGlobalConsole internal/bootstrap/node.js:486:30,0x13c5c69b2080,~
LoadGlobalIC,0x22fb851698a3,487,29,0,1,0x1b50a5286fd1,global,,
LoadIC,0x22fb851698a8,487,36,0,.,0x1b50a5287111,console,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/modules/cjs/loader,,
code-creation,Script,10,60648,0x22fb8516acf2,8, internal/modules/cjs/loader.js:1:1,0x22fb8516a7b0,~
code-creation,Script,10,60675,0x22fb8516bdc2,1428, internal/modules/cjs/loader.js:1:11,0x22fb8516ac40,~
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,vm,,
code-creation,Script,10,61142,0x22fb8516d7a2,8, vm.js:1:1,0x22fb8516d470,~
code-creation,Script,10,61164,0x22fb8516e17a,642, vm.js:1:11,0x22fb8516d6f0,~
LoadGlobalIC,0x22fb8516e2f9,37,25,0,1,0x1b50a5286fd1,Symbol,,
LoadGlobalIC,0x22fb8516e308,39,22,0,1,0x1b50a5286fd1,Function,,
LoadGlobalIC,0x22fb8516e319,39,41,0,1,0x1b50a5286fd1,Array,,
StoreIC,0x22fb8516e377,408,3,0,.,0x1b50a52c77b1,Script,,
StoreIC,0x22fb8516e37d,409,3,0,.,0x1b50a52c77b1,createContext,,
StoreIC,0x22fb8516e383,410,3,0,.,0x1b50a52c77b1,createScript,,
StoreIC,0x22fb8516e389,411,3,0,.,0x1b50a52c77b1,runInContext,,
StoreIC,0x22fb8516e38f,412,3,0,.,0x1b50a52c77b1,runInNewContext,,
StoreIC,0x22fb8516e395,413,3,0,.,0x1b50a52c77b1,runInThisContext,,
StoreIC,0x22fb8516e39b,414,3,0,.,0x1b50a52c77b1,isContext,,
StoreIC,0x22fb8516e3a1,415,3,0,.,0x1b50a52c77b1,compileFunction,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,internal/modules/cjs/helpers,,
code-creation,Script,10,61486,0x22fb8516ed3a,8, internal/modules/cjs/helpers.js:1:1,0x22fb8516eb28,~
code-creation,Script,10,61505,0x22fb8516f192,356, internal/modules/cjs/helpers.js:1:11,0x22fb8516ec88,~
code-creation,Builtin,3,61550,0x3447d00a4c20,4028,ArrayPrototypeSort
code-creation,Builtin,3,61559,0x3447d00a4c20,4028,ArrayPrototypeSort
LoadIC,0x22fb8516f2ac,116,15,.,1,0x1b50a52829d1,push,,
LoadIC,0x22fb8516f2bf,117,15,.,1,0x1b50a52829d1,sort,,
StoreIC,0x22fb8516f2d0,160,3,0,.,0x1b50a52c7991,addBuiltinLibsToObject,,
StoreIC,0x22fb8516f2d6,161,3,0,.,0x1b50a52c7991,builtinLibs,,
StoreIC,0x22fb8516f2dc,162,3,0,.,0x1b50a52c7991,makeRequireFunction,,
StoreIC,0x22fb8516f2e2,164,3,0,.,0x1b50a52c7991,stripBOM,,
StoreIC,0x22fb8516f2e8,165,3,0,.,0x1b50a52c7991,stripShebang,,
LoadIC,0x22fb8516c00a,46,38,.,1,0x1b50a52c5f01,getOptions,,
StoreIC,0x22fb8516c0f2,97,12,0,.,0x1b50a52825c1,cache,,
LoadGlobalIC,0x22fb8516c0f6,115,24,0,1,0x1b50a5286fd1,Object,,
code-creation,Builtin,3,61713,0x3447d00a5c20,6289,ArrayFilter
code-creation,Builtin,3,61720,0x3447d00a5c20,6289,ArrayFilter
code-creation,LazyCompile,10,61756,0x22fb8516f7ea,35,NativeModule.nonInternalExists internal/bootstrap/loaders.js:208:46,0x13c5c69a6870,~
code-creation,LazyCompile,10,61787,0x22fb8516f9ca,58,NativeModule.isInternal internal/bootstrap/loaders.js:212:39,0x13c5c69a68c8,~
LoadIC,0x22fb8516f9cb,213,17,0,.,0x15bc8d084209,startsWith,,
LoadIC,0x22fb8516f7ef,209,27,.,1,0x1b50a528d331,exists,,
LoadIC,0x22fb8516f800,209,55,.,1,0x1b50a528d331,isInternal,,
LoadIC,0x22fb8516f9cb,213,17,.,1,0x15bc8d084209,startsWith,,
LoadIC,0x22fb8516f9cb,213,17,1,P,0x15bc8d082539,startsWith,,
StoreIC,0x22fb8516c13f,119,23,0,.,0x1b50a52825c1,builtinModules,,
StoreIC,0x22fb8516c15a,121,15,0,.,0x1b50a52c7a81,_cache,,
LoadIC,0x22fb8516c167,122,28,.,1,0x1b50a5282341,create,,
StoreIC,0x22fb8516c175,122,19,0,.,0x1b50a52c7ad1,_pathCache,,
StoreIC,0x22fb8516c190,123,20,0,.,0x1b50a52c7b21,_extensions,,
StoreIC,0x22fb8516c19e,125,20,0,.,0x1b50a52c7b71,globalPaths,,
StoreIC,0x22fb8516c1aa,127,13,0,.,0x1b50a52c7bc1,wrap,,
StoreIC,0x22fb8516c1b6,131,16,0,.,0x1b50a52c7c11,wrapper,,
LoadIC,0x22fb851174d8,72,10,N,N,0x1b50a52c7da1,prototype,,
StoreIC,0x22fb851174ea,76,26,N,N,0x1b50a52c7d01,prototype,,
StoreIC,0x22fb8516c1e9,138,15,0,.,0x1b50a52c7c61,_debug,,
LoadGlobalIC,0x22fb8516c202,190,23,0,1,0x1b50a5286fd1,Map,,
StoreIC,0x22fb8516c219,223,18,0,.,0x1b50a52c7e41,_findPath,,
StoreIC,0x22fb8516c247,362,27,0,.,0x1b50a52c7e91,_nodeModulePaths,,
StoreIC,0x22fb8516c263,403,28,0,.,0x1b50a52c7ee1,_resolveLookupPaths,,
StoreIC,0x22fb8516c26f,508,14,0,.,0x1b50a52c7f31,_load,,
StoreIC,0x22fb8516c27b,553,25,0,.,0x1b50a52c7f81,_resolveFilename,,
LoadIC,0x22fb8516c283,596,8,0,.,0x1b50a52c7fd1,prototype,,
LoadIC,0x22fb8516c295,635,8,.,1,0x1b50a52c7fd1,prototype,,
LoadIC,0x22fb8516c2cb,723,8,.,1,0x1b50a52c7fd1,_extensions,,
StoreIC,0x22fb8516c314,747,16,0,.,0x1b50a52c7fd1,runMain,,
StoreIC,0x22fb8516c320,766,30,0,.,0x1b50a52c8071,createRequireFromPath,,
StoreIC,0x22fb8516c32c,773,19,0,.,0x1b50a52c80c1,_initPaths,,
StoreIC,0x22fb8516c338,812,24,0,.,0x1b50a52c8111,_preloadModules,,
code-creation,LazyCompile,10,62180,0x22fb851705b2,363,Module._initPaths internal/modules/cjs/loader.js:773:29,0x22fb8516b658,~
code-creation,LazyCompile,10,62264,0x22fb85170a9a,220,resolve path.js:1073:28,0x22fb8512ab90,~
code-creation,Handler,1,62287,0x3447d00a7500,848,CreateUnmappedArguments
code-creation,BytecodeHandler,1,62295,0x3447d00a7500,848,CreateUnmappedArguments
code-creation,Handler,1,62317,0x3447d00a78a0,2040,TestGreaterThanOrEqual
code-creation,BytecodeHandler,1,62323,0x3447d00a78a0,2040,TestGreaterThanOrEqual
KeyedLoadIC,0x22fb85170ac2,1081,25,0,1,0x1b50a52861c1,2,,
code-creation,LazyCompile,10,62364,0x22fb85170daa,34,assertPath path.js:37:20,0x22fb8512a5b8,~
LoadIC,0x22fb85170aea,1091,16,0,.,0x15bc8d082539,length,,
LoadIC,0x22fb85170b06,1096,31,0,.,0x15bc8d082539,charCodeAt,,
code-creation,Builtin,3,62394,0x3447d00a80e0,638,StringPrototypeCharCodeAt
code-creation,Builtin,3,62401,0x3447d00a80e0,638,StringPrototypeCharCodeAt
code-creation,Handler,1,62419,0x3447d00a83a0,612,Dec
code-creation,BytecodeHandler,1,62425,0x3447d00a83a0,612,Dec
LoadIC,0x22fb85170aea,1091,16,.,1,0x15bc8d082539,length,,
LoadIC,0x22fb85170b06,1096,31,.,1,0x15bc8d082539,charCodeAt,,
code-creation,LazyCompile,10,62557,0x22fb85171042,495,normalizeString path.js:57:25,0x22fb8512a718,~
LoadIC,0x22fb85171054,63,29,0,.,0x15bc8d083da9,length,,
code-creation,Handler,1,62584,0x3447d00a8660,2040,TestLessThanOrEqual
code-creation,BytecodeHandler,1,62590,0x3447d00a8660,2040,TestLessThanOrEqual
code-creation,Handler,1,62608,0x3447d00a8ea0,76,JumpIfFalseConstant
code-creation,BytecodeHandler,1,62614,0x3447d00a8ea0,76,JumpIfFalseConstant
LoadIC,0x22fb8517105e,64,18,.,1,0x15bc8d083da9,length,,
LoadIC,0x22fb85171067,65,19,0,.,0x15bc8d083da9,charCodeAt,,
code-creation,LazyCompile,10,62652,0x22fb8517159a,9,isPosixPathSeparator path.js:47:30,0x22fb8512a668,~
code-creation,Handler,1,62672,0x3447d00a8f40,355,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,62679,0x3447d00a8f40,355,JumpIfToBooleanFalseConstant
LoadIC,0x22fb85171067,65,19,.,1,0x15bc8d083da9,charCodeAt,,
code-creation,Handler,1,62708,0x3447d00a9100,76,JumpIfTrueConstant
code-creation,BytecodeHandler,1,62714,0x3447d00a9100,76,JumpIfTrueConstant
LoadIC,0x22fb851711b3,106,17,0,.,0x15bc8d082539,length,,
code-creation,Handler,1,62741,0x3447d00a91a0,2040,TestGreaterThan
code-creation,BytecodeHandler,1,62747,0x3447d00a91a0,2040,TestGreaterThan
LoadIC,0x22fb851711df,109,22,0,.,0x15bc8d083da9,slice,,
code-creation,Handler,1,62773,0x3447d00a99e0,856,AddSmi
code-creation,BytecodeHandler,1,62783,0x3447d00a99e0,856,AddSmi
code-creation,Builtin,3,62808,0x3447d00a9d80,3244,StringPrototypeSlice
code-creation,Builtin,3,62815,0x3447d00a9d80,3244,StringPrototypeSlice
code-creation,Handler,1,62833,0x3447d00aaa80,1100,Sub
code-creation,BytecodeHandler,1,62839,0x3447d00aaa80,1100,Sub
LoadIC,0x22fb851711b3,106,17,.,1,0x15bc8d0829f9,length,,
LoadIC,0x22fb851711bf,107,35,.,1,0x15bc8d083da9,slice,,
LoadIC,0x22fb851711b3,106,17,1,P,0x15bc8d083da9,length,,
LoadIC,0x22fb8517110d,79,40,0,.,0x15bc8d083da9,lastIndexOf,,
LoadIC,0x22fb8517112a,84,25,0,.,0x15bc8d083da9,slice,,
LoadIC,0x22fb8517113b,85,39,P,P,0x15bc8d083f39,length,,
LoadIC,0x22fb85171144,85,56,.,1,0x15bc8d083f39,lastIndexOf,,
LoadIC,0x22fb8517112a,84,25,.,1,0x15bc8d083f39,slice,,
LoadIC,0x22fb85170b47,1107,24,0,.,0x15bc8d083f39,length,,
LoadIC,0x22fb85170659,793,21,.,1,0x1b50a52b3351,resolve,,
LoadIC,0x22fb85170aa5,1078,28,.,1,0x1b50a52861c1,length,,
LoadIC,0x22fb85170aea,1091,16,1,P,0x15bc8d083da9,length,,
LoadIC,0x22fb85170b06,1096,31,1,P,0x15bc8d083da9,charCodeAt,,
LoadIC,0x22fb851711b3,106,17,P,P,0x15bc8d082539,length,,
LoadIC,0x22fb85170b47,1107,24,.,1,0x15bc8d083da9,length,,
KeyedStoreIC,0x22fb8517066f,793,21,0,1,0x1b50a5282841,0,,
LoadIC,0x22fb85170aea,1091,16,P,P,0x15bc8d0829f9,length,,
LoadIC,0x22fb85170b06,1096,31,P,P,0x15bc8d0829f9,charCodeAt,,
LoadIC,0x22fb8517069d,797,11,.,1,0x1b50a52829d1,unshift,,
StoreIC,0x22fb8516c350,834,15,0,.,0x1b50a52c8161,Module,,
LoadIC,0x22fb851698cf,490,41,.,1,0x1b50a528d331,require,,
KeyedLoadIC,0x13c5c69bfcda,270,34,N,N,0x1b50a5282521,console,,
code-creation,Script,10,63691,0x22fb851724a2,8, console.js:1:1,0x22fb85172060,~
code-creation,Script,10,63715,0x22fb85173222,1293, console.js:1:11,0x22fb851723f0,~
LoadGlobalIC,0x22fb851733e5,39,17,0,1,0x1b50a5286fd1,Symbol,,
LoadIC,0x22fb851733fc,42,25,0,.,0x15bc8d082539,charCodeAt,,
LoadIC,0x22fb85173410,43,25,0,.,0x15bc8d082539,charCodeAt,,
LoadIC,0x22fb85173424,44,23,0,.,0x15bc8d082539,charCodeAt,,
LoadIC,0x22fb85173438,45,27,0,.,0x15bc8d082539,charCodeAt,,
LoadGlobalIC,0x22fb85173448,50,5,0,1,0x1b50a5286fd1,Object,,
LoadGlobalIC,0x22fb8517346d,51,24,0,1,0x1b50a5286fd1,Function,,
LoadGlobalIC,0x22fb85173496,56,5,0,1,0x1b50a5286fd1,Array,,
LoadIC,0x22fb85173519,183,9,0,.,0x1b50a52825c1,prototype,,
KeyedStoreIC,0x22fb85173527,183,39,0,.,0x1b50a52c8251,symbol("kGetInspectOptions" hash 1e19759c),,
LoadIC,0x22fb8517352f,194,9,.,1,0x1b50a52825c1,prototype,,
KeyedStoreIC,0x22fb8517353d,194,37,0,.,0x1b50a52c8251,symbol("kFormatForStdout" hash 3c3e2048),,
KeyedStoreIC,0x22fb85173553,199,37,0,.,0x1b50a52c8251,symbol("kFormatForStderr" hash 3939d739),,
code-creation,LazyCompile,10,63860,0x22fb851745c2,12,getStdout internal/process/worker_thread_only.js:16:16,0x22fb8515e6f0,~
StoreIC,0x22fb85173706,469,19,0,.,0x1b50a52c82f1,stdout,,
code-creation,LazyCompile,10,63889,0x22fb851746fa,12,getStderr internal/process/worker_thread_only.js:17:16,0x22fb8515e748,~
StoreIC,0x22fb85173712,470,19,0,.,0x1b50a52c82f1,stderr,,
code-creation,LazyCompile,10,64023,0x22fb85174aa2,628,Console console.js:69:17,0x22fb851724c0,~
StoreIC,0x22fb85174b80,101,14,0,.,0x1b50a52c8391,value,,
LoadGlobalIC,0x22fb85174b84,102,3,0,1,0x1b50a5286fd1,Object,,
StoreIC,0x22fb85174ba0,103,14,.,1,0x1b50a52c83e1,value,,
LoadIC,0x22fb85174ba9,104,10,.,1,0x1b50a5282341,defineProperty,,
LoadGlobalIC,0x22fb85174bbe,105,3,0,1,0x1b50a5286fd1,Boolean,,
StoreIC,0x22fb85174bc7,105,14,^,1,0x1b50a52c83e1,value,,
LoadGlobalIC,0x22fb85174be5,107,20,0,1,0x1b50a5286fd1,Map,,
code-creation,LazyCompile,10,64123,0x22fb8517521a,15,createWriteErrorHandler console.js:133:33,0x22fb85172518,~
KeyedStoreIC,0x22fb85174c8b,118,17,0,.,0x1b50a52c85c1,symbol("counts" hash 394a2b81),,
KeyedStoreIC,0x22fb85174c97,119,20,0,.,0x1b50a52c8611,symbol("kColorMode" hash 35c896dd),,
KeyedStoreIC,0x22fb85174cc1,122,22,0,.,0x1b50a52c8701,symbol("kGroupIndent" hash 31e97d0b),,
KeyedLoadIC,0x22fb85174cf0,127,17,0,1,0x1b50a52829d1,0,,
KeyedLoadIC,0x22fb85174cf7,128,19,0,.,0x1b50a52c8701,log,,
KeyedStoreIC,0x22fb85174d07,128,13,0,.,0x1b50a52c8701,log,,
LoadIC,0x22fb85174ce4,126,28,.,1,0x1b50a52829d1,length,,
KeyedLoadIC,0x22fb85174cf7,128,19,.,1,0x1b50a52c8751,debug,,
LoadIC,0x22fb85174cfc,128,23,.,1,0x1b50a52825c1,bind,,
KeyedStoreIC,0x22fb85174d07,128,13,.,1,0x1b50a52c8751,debug,,
KeyedLoadIC,0x22fb85174cf7,128,19,1,N,0x1b50a52c87f1,info,,
KeyedStoreIC,0x22fb85174d07,128,13,1,N,0x1b50a52c87f1,info,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8841,dirxml,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8891,warn,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c88e1,error,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8931,dir,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8981,time,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c89d1,timeEnd,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8a21,timeLog,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8a71,trace,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8ac1,assert,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8b11,clear,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8b61,count,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8bb1,countReset,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8c01,group,,
KeyedLoadIC,0x22fb85174cf7,128,19,N,N,0x1b50a52c8c51,groupCollapsed,,
